Línea_aérea,Línea_aérea_Id,Aeropuerto_origen,Aeropuerto_origen_Id,Aeropuerto_destino,Aeropuerto_destino_Id,Vuelo_operado,Número_paradas,Modelo_avión,Distancia_km
AI,218,VTZ,3066,BOM,2997,,0,319,1102.3514785155774
AI,218,VTZ,3066,DEL,3093,,0,321,1357.1467130077813
AI,218,ZRH,1678,BOM,2997,Y,0,333,6535.542802775671
AI,218,ZRH,1678,DEL,3093,Y,0,333,6143.983683658373
AK,576,AOR,3296,KUL,3304,,0,320,409.3889268272233
AK,576,BDO,3896,KUL,3304,,0,320,1253.954638328161
AK,576,BKI,3269,CAN,3370,,0,320,1961.934039715107
AK,576,BKI,3269,CGK,3275,,0,320,1697.8888344278441
AK,576,BKI,3269,HGH,3386,,0,320,2738.1213039617014
AK,576,BKI,3269,HKG,3077,,0,320,1833.6932324090303
AK,576,BKI,3269,JHB,3303,,0,320,1453.1469958092796
AK,576,BKI,3269,KBR,3298,,0,320,1520.510937946877
AK,576,BKI,3269,KCH,3263,,0,320,802.9323338711324
AK,576,BKI,3269,KUL,3304,,0,320,1627.9443899846797
AK,576,BKI,3269,MYY,3266,,0,320,290.5158619074947
AK,576,BKI,3269,PEN,3308,,0,320,1745.857565456871
AK,576,BKI,3269,SDK,4141,,0,320,221.98564204566196
AK,576,BKI,3269,SIN,3316,,0,320,1430.6440396468151
AK,576,BKI,3269,SZX,3374,,0,320,1871.4993216150956
AK,576,BKI,3269,TPE,2276,,0,320,2197.3689110466753
AK,576,BKI,3269,TWU,3271,,0,320,291.7747551216615
AK,576,BLR,3131,KUL,3304,,0,320,2881.8046208078053
AK,576,BPN,3919,KUL,3304,,0,320,1744.8122328434713
AK,576,BTJ,3294,KUL,3304,,0,320,762.2875122784445
AK,576,BTU,3262,KCH,3263,,0,320,348.22579614680336
AK,576,BTU,3262,KUL,3304,,0,320,1255.872479191299
AK,576,BWN,3272,KUL,3304,,0,320,1485.6674424127573
AK,576,CAN,3370,BKI,3269,,0,320,1961.934039715107
AK,576,CAN,3370,KUL,3304,,0,320,2611.0804702181053
AK,576,CCU,3043,KUL,3304,,0,320,2633.9229914033426
AK,576,CGK,3275,BKI,3269,,0,320,1697.8888344278441
AK,576,CGK,3275,KUL,3304,,0,320,1128.2889906647063
AK,576,CNX,3931,KUL,3304,,0,320,1805.2685017126316
AK,576,COK,3136,KUL,3304,,0,320,2911.0220873069256
AK,576,DMK,3157,KUL,3304,,0,320,1246.8286405726478
AK,576,DPS,3940,KUL,3304,,0,320,1963.1339118088633
AK,576,HAN,3199,KUL,3304,,0,320,2100.3871332886533
AK,576,HDY,3181,KUL,3304,,0,320,487.6558031381213
AK,576,HGH,3386,BKI,3269,,0,320,2738.1213039617014
AK,576,HKG,3077,BKI,3269,,0,320,1833.6932324090303
AK,576,HKG,3077,KUL,3304,,0,320,2541.4933941471973
AK,576,HKT,3179,KUL,3304,,0,320,704.683737568562
AK,576,JHB,3303,BKI,3269,,0,320,1453.1469958092796
AK,576,JHB,3303,KBR,3298,,0,320,525.5507589532916
AK,576,JHB,3303,KCH,3263,,0,320,741.9101364985812
AK,576,JHB,3303,KUL,3304,,0,320,249.8526877068593
AK,576,JHB,3303,MYY,3266,,0,320,1182.9390313787776
AK,576,JHB,3303,PEN,3308,,0,320,553.7491052934266
AK,576,JHB,3303,SBW,3267,,0,320,926.0332101306462
AK,576,JHB,3303,TWU,3271,,0,320,1631.6990377252969
AK,576,JOG,3898,KUL,3304,,0,320,1518.273958166505
AK,576,KBR,3298,BKI,3269,,0,320,1520.510937946877
AK,576,KBR,3298,JHB,3303,,0,320,525.5507589532916
AK,576,KBR,3298,KCH,3263,,0,320,1033.3068093635413
AK,576,KBR,3298,KUL,3304,,0,320,385.6349570221301
AK,576,KBR,3298,SIN,3316,,0,320,567.4944808908369
AK,576,KBV,3174,KUL,3304,,0,320,666.8222168978373
AK,576,KCH,3263,BKI,3269,,0,320,802.9323338711324
AK,576,KCH,3263,BTU,3262,,0,320,348.22579614680336
AK,576,KCH,3263,JHB,3303,,0,320,741.9101364985812
AK,576,KCH,3263,KBR,3298,,0,320,1033.3068093635413
AK,576,KCH,3263,KUL,3304,,0,320,969.2937110698512
AK,576,KCH,3263,LGK,3305,,0,320,1294.1652611790987
AK,576,KCH,3263,MYY,3266,,0,320,512.4205164346753
AK,576,KCH,3263,PEN,3308,,0,320,1194.5108033020388
AK,576,KCH,3263,SBW,3267,,0,320,201.36996683226718
AK,576,KCH,3263,SIN,3316,,0,320,705.9193856506814
AK,576,KLO,2430,KUL,3304,,0,320,2482.8366423598004
AK,576,KMG,3382,KUL,3304,,0,320,2487.7788462781004
AK,576,KUL,3304,AOR,3296,,0,320,409.3889268272233
AK,576,KUL,3304,BDO,3896,,0,320,1253.954638328161
AK,576,KUL,3304,BKI,3269,,0,320,1627.9443899846797
AK,576,KUL,3304,BLR,3131,,0,320,2881.8046208078053
AK,576,KUL,3304,BPN,3919,,0,320,1744.8122328434713
AK,576,KUL,3304,BTJ,3294,,0,320,762.2875122784445
AK,576,KUL,3304,BTU,3262,,0,320,1255.872479191299
AK,576,KUL,3304,BWN,3272,,0,320,1485.6674424127573
AK,576,KUL,3304,CAN,3370,,0,320,2611.0804702181053
AK,576,KUL,3304,CCU,3043,,0,320,2633.9229914033426
AK,576,KUL,3304,CGK,3275,,0,320,1128.2889906647063
AK,576,KUL,3304,CNX,3931,,0,320,1805.2685017126316
AK,576,KUL,3304,COK,3136,,0,320,2911.0220873069256
AK,576,KUL,3304,DMK,3157,,0,320,1246.8286405726478
AK,576,KUL,3304,DPS,3940,,0,320,1963.1339118088633
AK,576,KUL,3304,HAN,3199,,0,320,2100.3871332886533
AK,576,KUL,3304,HDY,3181,,0,320,487.6558031381213
AK,576,KUL,3304,HKG,3077,,0,320,2541.4933941471973
AK,576,KUL,3304,HKT,3179,,0,320,704.683737568562
AK,576,KUL,3304,JHB,3303,,0,320,249.8526877068593
AK,576,KUL,3304,JOG,3898,,0,320,1518.273958166505
AK,576,KUL,3304,KBR,3298,,0,320,385.6349570221301
AK,576,KUL,3304,KBV,3174,,0,320,666.8222168978373
AK,576,KUL,3304,KCH,3263,,0,320,969.2937110698512
AK,576,KUL,3304,KLO,2430,,0,320,2482.8366423598004
AK,576,KUL,3304,KMG,3382,,0,320,2487.7788462781004
AK,576,KUL,3304,KWL,3372,,0,320,2651.5209623484648
AK,576,KUL,3304,LBU,3270,,0,320,1527.4058196491558
AK,576,KUL,3304,LGK,3305,,0,320,454.7422932919642
AK,576,KUL,3304,LOP,8401,,0,320,2058.6666483869844
AK,576,KUL,3304,MAA,3144,,0,320,2627.0386167841525
AK,576,KUL,3304,MFM,3121,,0,320,2508.662116381516
AK,576,KUL,3304,MYY,3266,,0,320,1372.858308287056
AK,576,KUL,3304,NNG,3373,,0,320,2314.5308770859097
AK,576,KUL,3304,PDG,8807,,0,320,429.6905470881116
AK,576,KUL,3304,PEN,3308,,0,320,325.000629392863
AK,576,KUL,3304,PKU,3273,,0,320,255.59848076567624
AK,576,KUL,3304,PLM,3289,,0,320,709.6855433662137
AK,576,KUL,3304,PNH,3034,,0,320,1037.1490674939012
AK,576,KUL,3304,REP,3035,,0,320,1207.469260119984
AK,576,KUL,3304,RGN,3239,,0,320,1687.421782625223
AK,576,KUL,3304,SBW,3267,,0,320,1141.9816568656659
AK,576,KUL,3304,SDK,4141,,0,320,1844.9719249952457
AK,576,KUL,3304,SGN,3205,,0,320,1049.634625356245
AK,576,KUL,3304,SIN,3316,,0,320,297.28545611872227
AK,576,KUL,3304,SOC,3929,,0,320,1518.7528351151834
AK,576,KUL,3304,SRG,3901,,0,320,1445.6724451061514
AK,576,KUL,3304,SUB,3928,,0,320,1665.772450682696
AK,576,KUL,3304,SZX,3374,,0,320,2566.6781066838244
AK,576,KUL,3304,TGG,3307,,0,320,331.2280549929761
AK,576,KUL,3304,TRZ,3152,,0,320,2687.808429500088
AK,576,KUL,3304,TWU,3271,,0,320,1829.2905751133555
AK,576,KUL,3304,UPG,3240,,0,320,2162.6208809563987
AK,576,KUL,3304,URT,4000,,0,320,764.6149760226291
AK,576,KUL,3304,VTE,3120,,0,320,1696.3968393483585
AK,576,KWL,3372,KUL,3304,,0,320,2651.5209623484648
AK,576,LBU,3270,KUL,3304,,0,320,1527.4058196491558
AK,576,LGK,3305,KCH,3263,,0,320,1294.1652611790987
AK,576,LGK,3305,KUL,3304,,0,320,454.7422932919642
AK,576,LGK,3305,PEN,3308,,0,320,129.77319806125124
AK,576,LGK,3305,SIN,3316,,0,320,727.8096989553063
AK,576,LOP,8401,KUL,3304,,0,320,2058.6666483869844
AK,576,MAA,3144,KUL,3304,,0,320,2627.0386167841525
AK,576,MFM,3121,KUL,3304,,0,320,2508.662116381516
AK,576,MYY,3266,BKI,3269,,0,320,290.5158619074947
AK,576,MYY,3266,JHB,3303,,0,320,1182.9390313787776
AK,576,MYY,3266,KCH,3263,,0,320,512.4205164346753
AK,576,MYY,3266,KUL,3304,,0,320,1372.858308287056
AK,576,MYY,3266,PEN,3308,,0,320,1521.9787683204697
AK,576,MYY,3266,SIN,3316,,0,320,1157.111227028858
AK,576,MYY,3266,TGG,3307,,0,320,1210.8705173625697
AK,576,NNG,3373,KUL,3304,,0,320,2314.5308770859097
AK,576,PDG,8807,KUL,3304,,0,320,429.6905470881116
AK,576,PEN,3308,BKI,3269,,0,320,1745.857565456871
AK,576,PEN,3308,JHB,3303,,0,320,553.7491052934266
AK,576,PEN,3308,KCH,3263,,0,320,1194.5108033020388
AK,576,PEN,3308,KUL,3304,,0,320,325.000629392863
AK,576,PEN,3308,LGK,3305,,0,320,129.77319806125124
AK,576,PEN,3308,MYY,3266,,0,320,1521.9787683204697
AK,576,PEN,3308,SIN,3316,,0,320,601.9511735590726
AK,576,PKU,3273,KUL,3304,,0,320,255.59848076567624
AK,576,PLM,3289,KUL,3304,,0,320,709.6855433662137
AK,576,PNH,3034,KUL,3304,,0,320,1037.1490674939012
AK,576,REP,3035,KUL,3304,,0,320,1207.469260119984
AK,576,RGN,3239,KUL,3304,,0,320,1687.421782625223
AK,576,SBW,3267,JHB,3303,,0,320,926.0332101306462
AK,576,SBW,3267,KCH,3263,,0,320,201.36996683226718
AK,576,SBW,3267,KUL,3304,,0,320,1141.9816568656659
AK,576,SDK,4141,BKI,3269,,0,320,221.98564204566196
AK,576,SDK,4141,KUL,3304,,0,320,1844.9719249952457
AK,576,SGN,3205,KUL,3304,,0,320,1049.634625356245
AK,576,SIN,3316,BKI,3269,,0,320,1430.6440396468151
AK,576,SIN,3316,KBR,3298,,0,320,567.4944808908369
AK,576,SIN,3316,KCH,3263,,0,320,705.9193856506814
AK,576,SIN,3316,KUL,3304,,0,320,297.28545611872227
AK,576,SIN,3316,LGK,3305,,0,320,727.8096989553063
AK,576,SIN,3316,MYY,3266,,0,320,1157.111227028858
AK,576,SIN,3316,PEN,3308,,0,320,601.9511735590726
AK,576,SIN,3316,TGG,3307,,0,320,458.873748989081
AK,576,SOC,3929,KUL,3304,,0,320,1518.7528351151834
AK,576,SRG,3901,KUL,3304,,0,320,1445.6724451061514
AK,576,SUB,3928,KUL,3304,,0,320,1665.772450682696
AK,576,SZX,3374,BKI,3269,,0,320,1871.4993216150956
AK,576,SZX,3374,KUL,3304,,0,320,2566.6781066838244
AK,576,TGG,3307,KUL,3304,,0,320,331.2280549929761
AK,576,TGG,3307,MYY,3266,,0,320,1210.8705173625697
AK,576,TGG,3307,SIN,3316,,0,320,458.873748989081
AK,576,TPE,2276,BKI,3269,,0,320,2197.3689110466753
AK,576,TRZ,3152,KUL,3304,,0,320,2687.808429500088
AK,576,TWU,3271,BKI,3269,,0,320,291.7747551216615
AK,576,TWU,3271,JHB,3303,,0,320,1631.6990377252969
AK,576,TWU,3271,KUL,3304,,0,320,1829.2905751133555
AK,576,UPG,3240,KUL,3304,,0,320,2162.6208809563987
AK,576,URT,4000,KUL,3304,,0,320,764.6149760226291
AK,576,VTE,3120,KUL,3304,,0,320,1696.3968393483585
AM,321,ABY,5715,ATL,3682,Y,0,CRJ,234.51801833694586
AM,321,ACA,1783,MEX,1824,,0,737 ERJ E70 EMJ E75,306.31327162807315
AM,321,ACA,1783,TLC,1850,Y,0,ERJ,287.38988872610463
AM,321,AGU,1785,MEX,1824,Y,0,E75 EMJ ERJ E70,421.4388694553803
AM,321,AGU,1785,MTY,1825,Y,0,ERJ,505.3660374896817
AM,321,ALB,3864,ATL,3682,Y,0,M88,1371.2802909386717
AM,321,AQP,2802,JUL,2792,Y,0,319,180.61484007936812
AM,321,ATL,3682,ABY,5715,Y,0,CRJ,234.51801833694586
AM,321,ATL,3682,ALB,3864,Y,0,CR9 M88,1371.2802909386717
AM,321,ATL,3682,BDL,3825,Y,0,M88 73W,1381.4515254145506
AM,321,ATL,3682,BNA,3690,Y,0,M88 320,344.21688053572905
AM,321,ATL,3682,BOS,3448,Y,0,M90 757 738 M88 320 319,1520.5984629400439
AM,321,ATL,3682,BWI,3849,Y,0,M90 757 320 M88,926.9484179655668
AM,321,ATL,3682,CDG,1382,Y,0,76W,7051.296539882599
AM,321,ATL,3682,CLE,3486,Y,0,717,893.254937099149
AM,321,ATL,3682,CMH,3759,Y,0,M88,719.9533395953573
AM,321,ATL,3682,CUN,1852,Y,0,M88 757 320,1420.765005050246
AM,321,ATL,3682,CVG,3488,Y,0,738 M88 319,601.8022621941425
AM,321,ATL,3682,CZM,1800,Y,0,M88 319,1477.9680648695353
AM,321,ATL,3682,DCA,3520,Y,0,M90 M88,879.5407676546234
AM,321,ATL,3682,DEN,3751,Y,0,M90 738 757,1925.408262981893
AM,321,ATL,3682,DTW,3645,Y,0,M88 M90 757,957.5960241080373
AM,321,ATL,3682,EWR,3494,Y,0,717,1198.563366482284
AM,321,ATL,3682,FCO,1555,Y,0,333,8080.270240758144
AM,321,ATL,3682,GDL,1804,Y,0,320,2362.364716861106
AM,321,ATL,3682,IAD,3714,Y,0,M88,858.4918214108956
AM,321,ATL,3682,IND,3585,Y,0,M88 M90,695.8281987238329
AM,321,ATL,3682,JAX,3712,Y,0,757,434.17292517521855
AM,321,ATL,3682,JFK,3797,Y,0,738 319 73H,1221.3261499356356
AM,321,ATL,3682,LGA,3697,Y,0,757 M88 739 73H 320 73W,1224.0985256458557
AM,321,ATL,3682,MAD,1229,Y,0,764,6957.2481754332985
AM,321,ATL,3682,MCI,3458,Y,0,M88 M90 757,1112.67652289419
AM,321,ATL,3682,MCO,3878,Y,0,757,650.3277334006933
AM,321,ATL,3682,MEM,3473,Y,0,320 M88,532.458060490336
AM,321,ATL,3682,MEX,1824,Y,0,73W 738 73H EMJ,2142.0487891659145
AM,321,ATL,3682,MIA,3576,Y,0,M90,958.4623674592777
AM,321,ATL,3682,MSP,3858,Y,0,320 757 M90 739,1458.8016867766823
AM,321,ATL,3682,MSY,3861,Y,0,757,683.1427398531736
AM,321,ATL,3682,MTY,1825,Y,0,CR9,1744.1474340314503
AM,321,ATL,3682,PHL,3752,Y,0,757 M88 M90 73H,1070.9201553678301
AM,321,ATL,3682,PIT,3570,Y,0,M88 CR9,847.4459705541257
AM,321,ATL,3682,PVR,1836,Y,0,757,2504.1412885017858
AM,321,ATL,3682,RDU,3626,Y,0,M88 738 M90 739 320,571.8890923425781
AM,321,ATL,3682,RIC,3608,Y,0,73H M90 M88,772.6945174707469
AM,321,ATL,3682,SEA,3577,Y,0,739 763 757 738,3502.776543158142
AM,321,ATL,3682,SJD,1840,Y,0,73W 738,2723.2450033519763
AM,321,ATL,3682,SLC,3536,Y,0,757,2552.0009707823256
AM,321,ATL,3682,STL,3678,Y,0,M90 717 319 M88,778.5163000145793
AM,321,ATL,3682,XNA,4356,Y,0,CR7 CR9,945.9553300956037
AM,321,ATL,3682,YUL,146,Y,0,CR9 CR7,1599.2948199893565
AM,321,BDL,3825,ATL,3682,Y,0,73W M88,1381.4515254145506
AM,321,BJX,1815,MEX,1824,,0,EMJ E70 ERJ,305.0239087577512
AM,321,BJX,1815,MTY,1825,Y,0,ERJ,549.8752417388914
AM,321,BJX,1815,SFO,3469,,0,738,2728.6191639465974
AM,321,BJX,1815,TIJ,1847,,0,EMJ,1997.8190460488463
AM,321,BOG,2709,MEX,1824,,0,737,3156.923419432985
AM,321,BOS,3448,ATL,3682,Y,0,757 M90 M88 320,1520.5984629400439
AM,321,BOS,3448,CUN,1852,Y,0,757,2794.4245589654493
AM,321,BRU,302,MAD,1229,,0,E90,1314.786563472604
AM,321,BWI,3849,ATL,3682,Y,0,M88 757 73W 320,926.9484179655668
AM,321,CCS,2851,MEX,1824,,0,737,3573.4338436250996
AM,321,CDG,1382,ATL,3682,Y,0,76W,7051.296539882599
AM,321,CDG,1382,LYS,1335,Y,0,319,411.9235680486471
AM,321,CDG,1382,MEX,1824,,0,787,9193.144606502521
AM,321,CDG,1382,TLS,1273,Y,0,320,605.1285263721692
AM,321,CEN,1794,GDL,1804,Y,0,ERJ,1010.3028542036285
AM,321,CEN,1794,HMO,1807,Y,0,ERJ,223.54346675401263
AM,321,CEN,1794,MEX,1824,Y,0,E70,1407.9317648938468
AM,321,CJS,1796,CUU,1797,Y,0,ERJ,328.985119482818
AM,321,CJS,1796,HMO,1807,Y,0,ERJ,525.0943452732902
AM,321,CJS,1796,MEX,1824,,0,EMJ,1542.2341382594077
AM,321,CJS,1796,MTY,1825,Y,0,ERJ,895.9167201155667
AM,321,CJS,1796,TIJ,1847,Y,0,ERJ,997.0832541166909
AM,321,CLE,3486,ATL,3682,Y,0,717,893.254937099149
AM,321,CLQ,1808,MEX,1824,,0,ATR,472.62865787571707
AM,321,CME,1789,MEX,1824,,0,737 EMJ E70 ERJ,768.8549189752504
AM,321,CMH,3759,ATL,3682,Y,0,M88,719.9533395953573
AM,321,CPE,1795,MEX,1824,Y,0,EMJ E70,898.1004528295454
AM,321,CUL,1792,GDL,1804,Y,0,ERJ,636.0225758001723
AM,321,CUL,1792,HMO,1807,Y,0,ERJ,597.3884760969435
AM,321,CUL,1792,MEX,1824,,0,EMJ 737,1047.8990021755048
AM,321,CUL,1792,MTY,1825,Y,0,ERJ,748.8263309106646
AM,321,CUL,1792,TIJ,1847,,0,738,1265.3784791710557
AM,321,CUN,1852,ATL,3682,Y,0,757 320,1420.765005050246
AM,321,CUN,1852,BOS,3448,Y,0,757,2794.4245589654493
AM,321,CUN,1852,DTW,3645,Y,0,320,2376.102965963924
AM,321,CUN,1852,HAV,1909,,0,737,508.8486438417187
AM,321,CUN,1852,IND,3585,Y,0,320,2076.643823465439
AM,321,CUN,1852,JFK,3797,,0,738,2504.7660811526775
AM,321,CUN,1852,LAX,3484,,0,738,3404.4823134647713
AM,321,CUN,1852,MAD,1229,,0,333,7956.519463566557
AM,321,CUN,1852,MCO,3878,Y,0,757,994.9877128832486
AM,321,CUN,1852,MEX,1824,,0,738 737 762 EMJ 763 787,1283.5516113370306
AM,321,CUN,1852,MSP,3858,Y,0,320,2712.9228705101364
AM,321,CUN,1852,PTY,1871,Y,0,738 73G,1552.945251225014
AM,321,CUN,1852,RDU,3626,Y,0,M88,1826.9460837663514
AM,321,CUN,1852,SLC,3536,Y,0,320,3225.1349119814377
AM,321,CUU,1797,CJS,1796,Y,0,ERJ,328.985119482818
AM,321,CUU,1797,GDL,1804,Y,0,ERJ,947.7353823203582
AM,321,CUU,1797,HMO,1807,Y,0,ERJ,496.3931910066407
AM,321,CUU,1797,MEX,1824,,0,737 EMJ,1244.0687253422304
AM,321,CUU,1797,MTY,1825,Y,0,ERJ,663.621631886578
AM,321,CUU,1797,TRC,1845,Y,0,ERJ,430.2306002961732
AM,321,CUZ,2812,LIM,2789,Y,0,319,585.5400619695198
AM,321,CVG,3488,ATL,3682,Y,0,738,601.8022621941425
AM,321,CVG,3488,CUN,1852,Y,0,M88,2012.683499617042
AM,321,CVM,1798,MEX,1824,,0,ATR,474.32128017670925
AM,321,CZM,1800,ATL,3682,Y,0,M88 319,1477.9680648695353
AM,321,DCA,3520,ATL,3682,Y,0,738 M90 M88 73H,879.5407676546234
AM,321,DEN,3751,ATL,3682,Y,0,M90 738,1925.408262981893
AM,321,DFW,3670,MEX,1824,Y,0,EMJ,1509.3861161939922
AM,321,DGO,1801,MEX,1824,Y,0,EMJ ERJ,766.8536500509006
AM,321,DGO,1801,TIJ,1847,Y,0,EMJ,1532.8390618650499
AM,321,DTW,3645,ATL,3682,Y,0,73H 757 739,957.5960241080373
AM,321,DTW,3645,CUN,1852,Y,0,320,2376.102965963924
AM,321,DTW,3645,MEX,1824,Y,0,319,2930.9340076381354
AM,321,DTW,3645,MTY,1825,Y,0,319,2381.894817814603
AM,321,EWR,3494,ATL,3682,Y,0,717 319,1198.563366482284
AM,321,EZE,3988,MEX,1824,,0,777 763 762,7392.7285431374
AM,321,FAT,3687,GDL,1804,,0,738,2405.3928008619237
AM,321,FCO,1555,ATL,3682,Y,0,333,8080.270240758144
AM,321,GDL,1804,ATL,3682,Y,0,320,2362.364716861106
AM,321,GDL,1804,CEN,1794,Y,0,ERJ,1010.3028542036285
AM,321,GDL,1804,CUL,1792,Y,0,ERJ,636.0225758001723
AM,321,GDL,1804,CUU,1797,Y,0,ERJ,947.7353823203582
AM,321,GDL,1804,FAT,3687,,0,738,2405.3928008619237
AM,321,GDL,1804,HMO,1807,Y,0,ERJ,1230.7972076859546
AM,321,GDL,1804,LAP,1816,Y,0,ERJ,825.1772527738957
AM,321,GDL,1804,LAX,3484,,0,738,2104.364219890186
AM,321,GDL,1804,MEX,1824,,0,737 EMJ E70 E75 738 ERJ,458.818870108499
AM,321,GDL,1804,MTY,1825,Y,0,ERJ,669.5419226770382
AM,321,GDL,1804,MZT,1826,Y,0,ERJ,422.9866006976163
AM,321,GDL,1804,ONT,3734,,0,738,2057.8390547229524
AM,321,GDL,1804,ORD,3830,,0,737,2787.6277428329277
AM,321,GDL,1804,PTY,1871,Y,0,E90,2862.6656262902993
AM,321,GDL,1804,PVR,1836,Y,0,ERJ,202.87196190900582
AM,321,GDL,1804,SFO,3469,,0,738,2642.2197442320085
AM,321,GDL,1804,SJC,3748,Y,0,73H,2593.835520736698
AM,321,GDL,1804,SMF,3817,,0,738,2671.960993115207
AM,321,GDL,1804,TIJ,1847,,0,738,1901.1941569222222
AM,321,GDL,1804,TLC,1850,Y,0,ERJ,412.77925863611694
AM,321,GDL,1804,TRC,1845,Y,0,ERJ,560.8861542243188
AM,321,GRU,2564,MEX,1824,,0,777,7428.420760634362
AM,321,GUA,1767,MEX,1824,Y,0,EMJ,1055.7007296199683
AM,321,GUA,1767,TAP,1851,Y,0,ERJ,199.4394327113257
AM,321,HAV,1909,CUN,1852,,0,737,508.8486438417187
AM,321,HAV,1909,MEX,1824,,0,737,1769.6144998558327
AM,321,HMO,1807,CEN,1794,Y,0,ERJ,223.54346675401263
AM,321,HMO,1807,CJS,1796,Y,0,ERJ,525.0943452732902
AM,321,HMO,1807,CUL,1792,Y,0,ERJ,597.3884760969435
AM,321,HMO,1807,CUU,1797,Y,0,ERJ,496.3931910066407
AM,321,HMO,1807,GDL,1804,Y,0,ERJ,1230.7972076859546
AM,321,HMO,1807,LAX,3484,Y,0,ERJ,880.5543135372897
AM,321,HMO,1807,LMM,1814,Y,0,ERJ,425.7900316131355
AM,321,HMO,1807,MEX,1824,,0,737,1617.9182086096598
AM,321,HMO,1807,MTY,1825,Y,0,ERJ,1139.7050782988456
AM,321,HMO,1807,MXL,1820,Y,0,ERJ,560.5468758384368
AM,321,HMO,1807,PHX,3462,,0,ERJ,490.7153844296902
AM,321,HMO,1807,TIJ,1847,Y,0,ERJ,682.4244400245375
AM,321,HUX,1786,MEX,1824,Y,0,EMJ,504.0078001770136
AM,321,IAD,3714,ATL,3682,Y,0,M88,858.4918214108956
AM,321,IAD,3714,MEX,1824,,0,737,3000.2916485043806
AM,321,IAH,3550,MEX,1824,,0,EMJ,1230.9055806874876
AM,321,IND,3585,ATL,3682,Y,0,M88 M90,695.8281987238329
AM,321,IND,3585,CUN,1852,Y,0,320,2076.643823465439
AM,321,JAL,5837,MEX,1824,,0,ATR,238.36909604296375
AM,321,JAX,3712,ATL,3682,Y,0,757 M90 738,434.17292517521855
AM,321,JFK,3797,ATL,3682,Y,0,752 319 757 738,1221.3261499356356
AM,321,JFK,3797,CUN,1852,,0,738,2504.7660811526775
AM,321,JFK,3797,MEX,1824,,0,738 787,3363.223815362702
AM,321,JUL,2792,CUZ,2812,Y,0,319,287.67609516628755
AM,321,LAP,1816,GDL,1804,Y,0,ERJ,825.1772527738957
AM,321,LAP,1816,MEX,1824,Y,0,EMJ,1273.3951877429631
AM,321,LAS,3877,MEX,1824,,0,737,2425.945624538488
AM,321,LAS,3877,MTY,1825,,0,737,1831.0029611172629
AM,321,LAX,3484,CUN,1852,,0,738,3404.4823134647713
AM,321,LAX,3484,GDL,1804,,0,738,2104.364219890186
AM,321,LAX,3484,HMO,1807,Y,0,ERJ,880.5543135372897
AM,321,LAX,3484,MEX,1824,,0,737,2498.4319210069866
AM,321,LAX,3484,MZT,1826,Y,0,739,1682.5410506585408
AM,321,LAX,3484,PVR,1836,Y,0,739 320 73H,1960.5465393847708
AM,321,LAX,3484,SJD,1840,Y,0,73J 734,1467.180735447492
AM,321,LAX,3484,ZIH,1856,Y,0,739,2477.1478849093974
AM,321,LAX,3484,ZLO,1858,Y,0,73H,2139.893059212387
AM,321,LGA,3697,ATL,3682,Y,0,M88 757 738,1224.0985256458557
AM,321,LHR,507,MEX,1824,,0,763 787,8898.267434653215
AM,321,LIM,2789,AQP,2802,Y,0,319,765.0365689049928
AM,321,LIM,2789,LPB,2762,Y,0,319,1082.4579853036191
AM,321,LIM,2789,MEX,1824,,0,763 738 762,4242.322281955955
AM,321,LIM,2789,VVI,2771,,0,319,1625.552729859058
AM,321,LMM,1814,HMO,1807,Y,0,ERJ,425.7900316131355
AM,321,LMM,1814,MEX,1824,Y,0,E70,1239.0336538467443
AM,321,LMM,1814,MZT,1826,Y,0,ERJ,399.69712958647335
AM,321,LPB,2762,LIM,2789,,0,319,1082.4579853036191
AM,321,LZC,1813,MEX,1824,,0,ATR,367.7479653402719
AM,321,MAD,1229,ATL,3682,Y,0,764,6957.2481754332985
AM,321,MAD,1229,BRU,302,,0,E90,1314.786563472604
AM,321,MAD,1229,CUN,1852,,0,333,7956.519463566557
AM,321,MAD,1229,MEX,1824,,0,777 787 762,9061.195782320088
AM,321,MAM,1818,MEX,1824,Y,0,ERJ,721.4618236710061
AM,321,MCI,3458,ATL,3682,Y,0,757 M88 M90,1112.67652289419
AM,321,MCO,3878,ATL,3682,Y,0,757 753 763,650.3277334006933
AM,321,MCO,3878,CUN,1852,Y,0,757,994.9877128832486
AM,321,MCO,3878,MEX,1824,,0,737,2058.861279074027
AM,321,MEM,3473,ATL,3682,Y,0,M88 320,532.458060490336
AM,321,MEX,1824,ACA,1783,,0,ERJ 737 EMJ E70 E75,306.31327162807315
AM,321,MEX,1824,AGU,1785,Y,0,EMJ ERJ E75 E70,421.4388694553803
AM,321,MEX,1824,ATL,3682,Y,0,73H 73W 738 EMJ,2142.0487891659145
AM,321,MEX,1824,BJX,1815,,0,E70 EMJ ERJ,305.0239087577512
AM,321,MEX,1824,BOG,2709,,0,737,3156.923419432985
AM,321,MEX,1824,CCS,2851,,0,737,3573.4338436250996
AM,321,MEX,1824,CDG,1382,,0,787,9193.144606502521
AM,321,MEX,1824,CEN,1794,Y,0,E70,1407.9317648938468
AM,321,MEX,1824,CJS,1796,,0,EMJ,1542.2341382594077
AM,321,MEX,1824,CLQ,1808,,0,ATR,472.62865787571707
AM,321,MEX,1824,CME,1789,,0,737 EMJ E70 ERJ,768.8549189752504
